League,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HomeShots,AwayShots,HomeCorners,AwayCorners,Bet365HomeOdds,Bet365DrawOdds,Bet365AwayOdds,AvgHomeOdds,AvgDrawOdds,AvgAwayOdds
I1,2024-12-01,Torino,Napoli,0,1,A,5,16,4,7,5.0,3.4,1.8,4.91,3.45,1.8
I1,2024-12-01,Lecce,Juventus,1,1,D,10,14,2,7,5.25,3.6,1.7,5.44,3.6,1.7
I1,2024-12-02,Roma,Atalanta,0,2,A,5,18,2,4,3.2,3.5,2.2,3.19,3.46,2.24
I1,2024-12-06,Inter,Parma,3,1,H,18,5,10,1,1.18,7.0,15.0,1.18,7.93,13.75
I1,2024-12-06,Atalanta,Milan,2,1,H,17,6,7,0,2.15,3.4,3.3,2.16,3.48,3.39
I1,2024-12-07,Genoa,Torino,0,0,D,5,10,4,4,2.5,3.1,3.0,2.49,3.07,3.13
I1,2024-12-07,Juventus,Bologna,2,2,D,10,10,1,4,1.7,3.6,5.25,1.7,3.6,5.51
I1,2024-12-07,Roma,Lecce,4,1,H,23,3,8,1,1.57,4.0,6.25,1.57,4.03,6.2
I1,2024-12-08,Fiorentina,Cagliari,1,0,H,8,8,6,4,1.5,4.5,6.0,1.51,4.45,6.03
I1,2024-12-08,Verona,Empoli,1,4,A,12,15,5,8,2.63,2.75,3.25,2.57,2.84,3.24
I1,2024-12-08,Venezia,Como,2,2,D,8,10,5,9,2.75,3.3,2.6,2.76,3.32,2.6
I1,2024-12-08,Napoli,Lazio,0,1,A,12,7,6,2,1.9,3.4,4.33,1.9,3.47,4.26
I1,2024-12-09,Monza,Udinese,1,2,A,27,10,10,1,2.7,3.0,2.88,2.7,3.04,2.85
I1,2024-12-13,Empoli,Torino,0,1,A,10,14,12,3,2.7,2.88,3.0,2.7,2.86,3.06
I1,2024-12-14,Cagliari,Atalanta,0,1,A,12,12,2,5,5.5,4.33,1.55,5.63,4.36,1.55
I1,2024-12-14,Udinese,Napoli,1,3,A,7,17,3,9,5.25,3.5,1.73,5.06,3.51,1.76
I1,2024-12-14,Juventus,Venezia,2,2,D,12,8,7,4,1.3,5.25,9.0,1.32,5.09,10.12
I1,2024-12-15,Lecce,Monza,2,1,H,11,10,2,7,2.45,3.0,3.2,2.51,3.07,3.08
I1,2024-12-15,Bologna,Fiorentina,1,0,H,16,10,1,3,2.7,3.1,2.75,2.71,3.11,2.77
I1,2024-12-15,Parma,Verona,2,3,A,19,17,5,2,1.85,3.75,4.0,1.87,3.64,4.18
I1,2024-12-15,Como,Roma,2,0,H,18,6,6,5,3.25,3.4,2.2,3.32,3.3,2.24
I1,2024-12-15,Milan,Genoa,0,0,D,22,5,9,2,1.33,5.25,8.0,1.35,5.08,8.68
I1,2024-12-16,Lazio,Inter,0,6,A,9,12,4,2,3.6,3.4,2.1,3.54,3.37,2.12
I1,2024-12-20,Verona,Milan,0,1,A,10,14,3,8,5.5,4.1,1.57,5.49,4.1,1.61
I1,2024-12-21,Torino,Bologna,0,2,A,6,8,4,0,3.3,2.9,2.45,3.32,2.9,2.48
I1,2024-12-21,Genoa,Napoli,1,2,A,11,12,5,6,5.25,3.6,1.7,5.26,3.67,1.7
I1,2024-12-21,Lecce,Lazio,1,2,A,11,13,6,6,5.0,3.6,1.73,4.93,3.62,1.75
I1,2024-12-22,Roma,Parma,5,0,H,19,9,5,2,1.53,4.2,6.25,1.53,4.31,6.0
I1,2024-12-22,Venezia,Cagliari,2,1,H,12,14,4,8,2.5,3.3,2.88,2.5,3.31,2.9
I1,2024-12-22,Atalanta,Empoli,3,2,H,16,7,6,3,1.29,5.5,11.0,1.28,5.62,10.84
I1,2024-12-22,Monza,Juventus,1,2,A,17,16,3,7,6.25,3.5,1.65,5.83,3.6,1.66
I1,2024-12-23,Fiorentina,Udinese,1,2,A,14,11,10,2,1.6,3.8,6.0,1.6,3.98,5.64
I1,2024-12-23,Inter,Como,2,0,H,17,8,7,1,1.2,6.5,15.0,1.23,6.4,12.33
I1,2024-12-28,Empoli,Genoa,1,2,A,12,14,7,4,2.55,2.9,3.1,2.55,2.9,3.2
I1,2024-12-28,Parma,Monza,2,1,H,9,10,4,6,2.3,3.5,3.0,2.3,3.47,3.04
I1,2024-12-28,Cagliari,Inter,0,3,A,5,20,5,7,6.5,4.75,1.44,6.91,4.73,1.44
I1,2024-12-28,Lazio,Atalanta,1,1,D,11,14,2,7,3.0,3.3,2.4,2.93,3.37,2.43
I1,2024-12-29,Udinese,Torino,2,2,D,10,12,4,3,2.25,3.1,3.5,2.23,3.12,3.52
I1,2024-12-29,Napoli,Venezia,1,0,H,25,4,14,4,1.27,5.5,11.0,1.27,5.84,10.81
I1,2024-12-29,Juventus,Fiorentina,2,2,D,15,11,7,2,1.95,3.3,4.2,1.93,3.4,4.14
I1,2024-12-29,Milan,Roma,1,1,D,21,12,6,5,2.25,3.4,3.2,2.22,3.44,3.21
I1,2024-12-30,Como,Lecce,2,0,H,15,11,4,4,1.7,3.7,5.0,1.73,3.7,4.95
I1,2024-12-30,Bologna,Verona,2,3,A,23,8,11,5,1.5,4.1,7.0,1.5,4.15,6.73
I1,2025-01-04,Venezia,Empoli,1,1,D,8,18,2,8,2.3,3.1,3.4,2.33,3.14,3.29
I1,2025-01-04,Fiorentina,Napoli,0,3,A,14,10,4,2,2.88,3.25,2.55,2.92,3.19,2.53
I1,2025-01-04,Verona,Udinese,0,0,D,13,15,7,3,3.0,3.0,2.55,3.08,3.02,2.52
I1,2025-01-05,Monza,Cagliari,1,2,A,6,13,1,3,2.4,3.25,3.0,2.44,3.22,3.01
I1,2025-01-05,Lecce,Genoa,0,0,D,10,4,9,4,2.63,3.0,2.9,2.65,2.99,2.93
I1,2025-01-05,Torino,Parma,0,0,D,12,10,8,7,1.85,3.4,4.5,1.88,3.5,4.25
I1,2025-01-05,Roma,Lazio,2,0,H,7,17,3,10,2.55,3.1,3.0,2.52,3.17,2.92
I1,2025-01-10,Lazio,Como,1,1,D,12,17,7,7,1.9,3.4,4.2,1.92,3.47,4.11
I1,2025-01-11,Empoli,Lecce,1,3,A,15,14,9,2,2.0,3.1,4.33,2.04,3.12,4.13
I1,2025-01-11,Udinese,Atalanta,0,0,D,12,4,5,3,5.25,3.8,1.65,5.03,4.0,1.65
I1,2025-01-11,Torino,Juventus,1,1,D,11,15,9,1,5.0,3.2,1.8,4.8,3.23,1.87
I1,2025-01-11,Milan,Cagliari,1,1,D,24,6,9,1,1.33,5.0,9.5,1.33,5.31,8.99
I1,2025-01-12,Genoa,Parma,1,0,H,14,9,6,9,1.91,3.5,4.0,1.96,3.54,3.81
I1,2025-01-12,Venezia,Inter,0,1,A,7,17,4,5,11.0,5.25,1.29,10.35,5.73,1.28
I1,2025-01-12,Bologna,Roma,2,2,D,14,11,5,4,2.8,3.2,2.6,2.77,3.23,2.61
I1,2025-01-12,Napoli,Verona,2,0,H,14,6,8,1,1.25,5.5,13.0,1.24,6.06,12.0
I1,2025-01-13,Monza,Fiorentina,2,1,H,10,11,2,4,4.2,3.5,1.85,4.14,3.57,1.87
I1,2025-01-14,Como,Milan,1,2,A,12,12,2,4,4.2,3.5,1.9,4.02,3.57,1.93
I1,2025-01-14,Atalanta,Juventus,1,1,D,17,17,3,3,2.1,3.25,3.7,2.11,3.2,3.81
I1,2025-01-15,Inter,Bologna,2,2,D,12,14,3,3,1.48,4.2,7.0,1.47,4.45,6.85
I1,2025-01-17,Roma,Genoa,3,1,H,16,7,3,2,1.5,4.1,6.5,1.49,4.18,7.13
I1,2025-01-18,Bologna,Monza,3,1,H,18,3,4,0,1.6,3.75,6.0,1.61,3.88,5.85
I1,2025-01-18,Juventus,Milan,2,0,H,15,13,5,5,2.15,3.3,3.4,2.2,3.24,3.47
I1,2025-01-18,Atalanta,Napoli,2,3,A,15,6,3,1,2.25,3.25,3.25,2.32,3.24,3.21
I1,2025-01-19,Fiorentina,Torino,1,1,D,20,6,9,2,1.73,3.4,5.5,1.74,3.46,5.34
I1,2025-01-19,Cagliari,Lecce,4,1,H,19,7,6,1,1.95,3.3,4.1,1.95,3.44,4.03
I1,2025-01-19,Parma,Venezia,1,1,D,19,7,8,2,2.15,3.7,3.1,2.18,3.56,3.18
I1,2025-01-19,Verona,Lazio,0,3,A,16,14,5,6,5.0,3.5,1.75,4.62,3.67,1.77
I1,2025-01-19,Inter,Empoli,3,1,H,18,5,7,3,1.25,5.75,13.0,1.22,6.46,12.56
I1,2025-01-20,Como,Udinese,4,1,H,11,6,3,2,2.15,3.4,3.4,2.14,3.36,3.49
I1,2025-01-24,Torino,Cagliari,2,0,H,18,6,6,3,2.2,3.2,3.6,2.25,3.13,3.53
I1,2025-01-25,Como,Atalanta,1,2,A,15,5,4,5,4.2,3.6,1.85,4.13,3.67,1.87
I1,2025-01-25,Napoli,Juventus,2,1,H,14,5,9,1,2.15,3.1,3.8,2.14,3.1,3.82
I1,2025-01-25,Empoli,Bologna,1,1,D,5,9,2,4,3.8,3.3,2.0,3.83,3.24,2.08
I1,2025-01-26,Milan,Parma,3,2,H,14,12,7,4,1.3,6.0,8.5,1.29,5.93,9.23
I1,2025-01-26,Udinese,Roma,1,2,A,10,16,1,5,3.3,3.3,2.25,3.3,3.29,2.25
I1,2025-01-26,Lecce,Inter,0,4,A,17,9,7,0,9.5,5.25,1.33,9.16,5.27,1.33
I1,2025-01-26,Lazio,Fiorentina,1,2,A,22,7,14,2,2.0,3.5,3.8,2.0,3.47,3.78
I1,2025-01-27,Venezia,Verona,1,1,D,9,21,7,9,2.15,3.5,3.25,2.19,3.38,3.34
I1,2025-01-27,Genoa,Monza,2,0,H,18,5,9,6,2.25,3.0,3.6,2.25,3.06,3.59
I1,2025-01-31,Parma,Lecce,1,3,A,19,6,3,2,2.15,3.4,3.5,2.15,3.4,3.45
I1,2025-02-01,Monza,Verona,0,1,A,9,12,7,3,2.3,3.0,3.5,2.31,3.1,3.38
I1,2025-02-01,Udinese,Venezia,3,2,H,13,14,4,6,1.83,3.4,4.5,1.84,3.53,4.41
I1,2025-02-01,Atalanta,Torino,1,1,D,22,5,8,0,1.42,4.5,7.5,1.43,4.51,7.73
I1,2025-02-01,Bologna,Como,2,0,H,15,8,4,2,1.9,3.5,4.2,1.89,3.55,4.16
I1,2025-02-02,Juventus,Empoli,4,1,H,23,10,8,6,1.36,4.75,9.0,1.37,4.74,8.93
I1,2025-02-02,Fiorentina,Genoa,2,1,H,7,17,1,8,1.65,3.9,5.25,1.66,3.8,5.36
I1,2025-02-02,Milan,Inter,1,1,D,10,16,8,11,4.0,3.5,1.91,3.88,3.59,1.94
I1,2025-02-02,Roma,Napoli,1,1,D,12,5,2,3,3.1,3.2,2.38,3.1,3.19,2.42
I1,2025-02-03,Cagliari,Lazio,1,2,A,15,11,7,7,3.9,3.4,2.0,3.67,3.52,2.02
I1,2025-02-06,Fiorentina,Inter,3,0,H,10,11,1,8,3.6,3.5,2.05,3.67,3.55,2.02
I1,2025-02-07,Como,Juventus,1,2,A,16,8,9,1,3.7,3.4,2.05,3.83,3.41,2.04
I1,2025-02-08,Verona,Atalanta,0,5,A,18,17,7,2,6.25,4.1,1.53,6.01,4.3,1.54
I1,2025-02-08,Empoli,Milan,0,2,A,8,16,2,6,5.5,3.8,1.65,5.64,3.71,1.67
I1,2025-02-08,Torino,Genoa,1,1,D,10,6,4,2,2.2,3.1,3.6,2.27,3.0,3.66
I1,2025-02-09,Venezia,Roma,0,1,A,12,13,4,6,5.0,3.7,1.73,4.78,3.88,1.71
I1,2025-02-09,Cagliari,Parma,2,1,H,14,9,7,6,1.85,3.6,4.1,1.88,3.71,3.99
I1,2025-02-09,Lazio,Monza,5,1,H,26,3,8,1,1.38,4.75,8.5,1.36,4.97,8.72
I1,2025-02-09,Lecce,Bologna,0,0,D,6,8,6,5,4.2,3.5,1.91,4.34,3.42,1.9
I1,2025-02-09,Napoli,Udinese,1,1,D,18,8,6,6,1.44,4.5,7.5,1.43,4.45,7.76
I1,2025-02-10,Inter,Fiorentina,2,1,H,22,7,8,1,1.48,4.75,6.5,1.47,4.57,6.59
I1,2025-02-14,Bologna,Torino,3,2,H,23,8,8,2,1.8,3.4,5.0,1.8,3.37,5.25
I1,2025-02-15,Atalanta,Cagliari,0,0,D,9,3,8,2,1.44,4.75,6.5,1.44,4.82,6.89
I1,2025-02-15,Lazio,Napoli,2,2,D,12,6,7,1,2.63,3.2,2.8,2.66,3.18,2.79
I1,2025-02-15,Milan,Verona,1,0,H,18,7,10,7,1.33,4.75,9.5,1.33,5.37,9.17
I1,2025-02-16,Fiorentina,Como,0,2,A,5,8,2,1,2.0,3.5,3.75,2.03,3.53,3.68
I1,2025-02-16,Monza,Lecce,0,0,D,8,19,3,7,2.7,3.2,2.7,2.73,3.13,2.74
I1,2025-02-16,Udinese,Empoli,3,0,H,17,16,9,5,1.8,3.5,4.75,1.81,3.49,4.73
I1,2025-02-16,Parma,Roma,0,1,A,5,16,1,10,3.6,3.5,2.05,3.62,3.56,2.04
I1,2025-02-16,Juventus,Inter,1,0,H,16,17,7,5,3.4,3.2,2.25,3.38,3.25,2.24
I1,2025-02-17,Genoa,Venezia,2,0,H,14,7,4,5,1.85,3.4,4.5,1.89,3.47,4.33
I1,2025-02-21,Lecce,Udinese,0,1,A,10,12,11,8,3.0,3.0,2.6,2.99,3.05,2.61
I1,2025-02-22,Parma,Bologna,2,0,H,4,16,0,4,4.0,3.5,1.91,4.03,3.63,1.92
I1,2025-02-22,Venezia,Lazio,0,0,D,9,9,6,6,5.0,4.0,1.67,5.08,4.06,1.66
I1,2025-02-22,Torino,Milan,2,1,H,9,26,4,11,3.9,3.3,2.0,3.86,3.39,2.03
I1,2025-02-22,Inter,Genoa,1,0,H,18,11,6,7,1.27,5.25,13.0,1.26,5.9,11.5
I1,2025-02-23,Como,Napoli,2,1,H,8,13,4,6,3.6,3.0,2.25,3.54,3.17,2.22
I1,2025-02-23,Verona,Fiorentina,1,0,H,7,8,4,1,4.33,3.4,1.9,4.16,3.54,1.9
I1,2025-02-23,Empoli,Atalanta,0,5,A,10,14,3,4,6.25,3.9,1.57,5.82,4.16,1.56
I1,2025-02-23,Cagliari,Juventus,0,1,A,8,14,3,4,4.1,3.5,1.9,4.0,3.51,1.94
I1,2025-02-24,Roma,Monza,4,0,H,23,5,6,3,1.33,4.75,11.0,1.32,5.26,9.74
I1,2025-02-27,Bologna,Milan,2,1,H,14,8,4,5,2.88,3.3,2.5,2.84,3.28,2.54
I1,2025-02-28,Fiorentina,Lecce,1,0,H,10,8,5,2,1.75,3.4,5.0,1.8,3.51,4.93
I1,2025-03-01,Atalanta,Venezia,0,0,D,18,8,3,2,1.2,6.5,15.0,1.2,6.85,13.99
I1,2025-03-01,Napoli,Inter,1,1,D,19,6,12,3,3.1,3.2,2.38,3.2,3.16,2.39
I1,2025-03-01,Udinese,Parma,1,0,H,20,9,7,7,1.8,3.6,4.5,1.81,3.59,4.54
I1,2025-03-02,Monza,Torino,0,2,A,9,13,1,4,4.1,3.3,1.95,4.06,3.33,1.98
I1,2025-03-02,Bologna,Cagliari,2,1,H,15,2,4,1,1.57,3.75,6.5,1.57,3.98,6.16
I1,2025-03-02,Genoa,Empoli,1,1,D,5,7,3,6,1.91,3.1,4.75,1.95,3.23,4.35
I1,2025-03-02,Roma,Como,2,1,H,11,10,1,2,1.87,3.6,4.0,1.92,3.59,4.0
I1,2025-03-02,Milan,Lazio,1,2,A,15,21,3,5,2.05,3.6,3.5,2.05,3.59,3.5
I1,2025-03-03,Juventus,Verona,2,0,H,27,5,6,0,1.3,5.0,12.0,1.29,5.37,10.71
I1,2025-03-07,Cagliari,Genoa,1,1,D,9,8,2,5,2.45,3.0,3.2,2.45,3.06,3.2
I1,2025-03-08,Como,Venezia,1,1,D,12,11,3,5,1.57,3.8,6.5,1.58,3.92,6.19
I1,2025-03-08,Parma,Torino,2,2,D,12,6,7,4,3.0,3.25,2.4,3.07,3.23,2.43
I1,2025-03-08,Lecce,Milan,2,3,A,11,16,2,7,4.75,3.6,1.75,4.64,3.69,1.78
I1,2025-03-08,Inter,Monza,3,2,H,30,8,13,1,1.14,7.0,21.0,1.13,8.77,19.43
I1,2025-03-09,Verona,Bologna,1,2,A,7,12,1,3,5.25,3.3,1.75,5.01,3.45,1.79
I1,2025-03-09,Napoli,Fiorentina,2,1,H,19,7,4,4,1.55,4.0,6.25,1.57,3.99,6.22
I1,2025-03-09,Empoli,Roma,0,1,A,3,16,1,9,3.9,3.3,2.0,3.9,3.44,1.99
I1,2025-03-09,Juventus,Atalanta,0,4,A,9,19,2,5,2.5,3.25,2.88,2.52,3.25,2.88
I1,2025-03-10,Lazio,Udinese,1,1,D,10,15,4,9,1.73,3.5,5.25,1.74,3.69,4.88
I1,2025-03-14,Genoa,Lecce,2,1,H,8,15,3,3,2.15,2.9,4.2,2.11,2.99,4.22
I1,2025-03-15,Monza,Parma,1,1,D,12,14,6,3,3.1,3.0,2.45,3.04,3.08,2.54
I1,2025-03-15,Udinese,Verona,0,1,A,11,7,2,1,1.73,3.5,5.0,1.76,3.55,4.97
I1,2025-03-15,Milan,Como,2,1,H,9,15,0,5,1.8,3.6,4.5,1.8,3.79,4.41
I1,2025-03-15,Torino,Empoli,1,0,H,13,16,5,5,1.8,3.3,5.0,1.84,3.38,4.77
I1,2025-03-16,Venezia,Napoli,0,0,D,13,15,3,8,5.75,4.33,1.53,6.57,4.12,1.52
I1,2025-03-16,Bologna,Lazio,5,0,H,13,7,7,1,2.4,3.1,3.25,2.39,3.12,3.23
I1,2025-03-16,Roma,Cagliari,1,0,H,13,11,8,3,1.55,4.2,5.75,1.55,4.11,6.18
I1,2025-03-16,Fiorentina,Juventus,3,0,H,9,11,1,6,3.4,3.2,2.25,3.41,3.16,2.28
I1,2025-03-16,Atalanta,Inter,0,2,A,16,14,2,6,2.55,3.3,2.8,2.55,3.34,2.79
I1,2025-03-29,Como,Empoli,1,1,D,16,14,4,1,1.75,3.3,5.25,1.76,3.41,5.32
I1,2025-03-29,Venezia,Bologna,0,1,A,6,13,2,3,5.0,3.5,1.75,4.73,3.5,1.8
I1,2025-03-29,Juventus,Genoa,1,0,H,9,9,4,3,1.53,3.9,7.0,1.54,3.97,6.82
I1,2025-03-29,Lecce,Roma,0,1,A,17,16,6,6,4.75,3.5,1.75,4.84,3.52,1.78
I1,2025-03-30,Cagliari,Monza,3,0,H,11,12,4,6,1.67,3.5,5.5,1.68,3.64,5.56
I1,2025-03-30,Fiorentina,Atalanta,1,0,H,12,9,2,4,3.75,3.3,2.05,3.61,3.5,2.05
I1,2025-03-30,Inter,Udinese,2,1,H,13,11,2,4,1.4,4.33,8.5,1.38,4.76,8.37
I1,2025-03-30,Napoli,Milan,2,1,H,8,17,2,6,1.91,3.7,3.75,1.96,3.57,3.82
I1,2025-03-31,Verona,Parma,0,0,D,6,10,5,5,2.4,3.1,3.1,2.42,3.11,3.17
I1,2025-03-31,Lazio,Torino,1,1,D,16,7,5,3,1.75,3.3,5.25,1.76,3.56,4.94
I1,2025-04-04,Genoa,Udinese,1,0,H,13,5,1,2,2.45,2.88,3.4,2.49,2.96,3.26
I1,2025-04-05,Monza,Como,1,3,A,8,17,2,2,5.0,3.8,1.7,5.18,3.8,1.69
I1,2025-04-05,Parma,Inter,2,2,D,8,20,2,4,6.5,4.5,1.48,6.44,4.45,1.49
I1,2025-04-05,Milan,Fiorentina,2,2,D,19,15,7,4,1.9,3.5,4.2,1.91,3.65,4.01
I1,2025-04-06,Lecce,Venezia,1,1,D,23,13,8,3,2.3,3.1,3.4,2.33,3.06,3.41
I1,2025-04-06,Empoli,Cagliari,0,0,D,7,7,2,3,2.45,3.0,3.1,2.54,3.07,3.01
I1,2025-04-06,Torino,Verona,1,1,D,7,13,1,5,1.8,3.2,5.25,1.81,3.35,4.96
I1,2025-04-06,Atalanta,Lazio,0,1,A,10,8,11,4,1.7,3.8,5.0,1.71,3.94,4.78
I1,2025-04-06,Roma,Juventus,1,1,D,11,11,4,4,2.5,3.1,3.0,2.51,3.13,3.01
I1,2025-04-07,Bologna,Napoli,1,1,D,12,6,8,3,2.9,3.0,2.7,2.92,3.04,2.64
I1,2025-04-11,Udinese,Milan,0,4,A,14,14,5,7,4.0,3.6,1.91,4.0,3.56,1.95
I1,2025-04-12,Venezia,Monza,1,0,H,9,10,3,4,1.73,3.6,5.0,1.74,3.67,4.89
I1,2025-04-12,Inter,Cagliari,3,1,H,13,8,5,6,1.33,5.25,8.0,1.33,5.28,9.06
I1,2025-04-12,Juventus,Lecce,2,1,H,22,14,9,4,1.33,4.5,10.0,1.33,4.92,10.05
I1,2025-04-13,Atalanta,Bologna,2,0,H,4,12,4,5,1.95,3.5,3.9,1.99,3.52,3.78
I1,2025-04-13,Fiorentina,Parma,0,0,D,9,7,2,2,1.73,3.8,4.75,1.71,3.74,4.99
I1,2025-04-13,Verona,Genoa,0,0,D,14,4,6,2,3.0,2.9,2.63,2.98,2.91,2.68
I1,2025-04-13,Como,Torino,1,0,H,15,10,7,4,1.91,3.5,4.1,1.92,3.46,4.12
I1,2025-04-13,Lazio,Roma,1,1,D,12,9,10,5,2.8,3.2,2.63,2.83,3.2,2.6
I1,2025-04-14,Napoli,Empoli,3,0,H,17,12,5,5,1.33,5.0,9.5,1.32,5.01,10.01
I1,2025-04-19,Lecce,Como,0,3,A,14,11,9,4,3.75,3.3,2.05,3.67,3.37,2.07
I1,2025-04-19,Monza,Napoli,0,1,A,8,16,6,7,13.0,5.0,1.29,12.96,5.47,1.26
I1,2025-04-19,Roma,Verona,1,0,H,6,8,4,6,1.4,4.5,8.5,1.4,4.48,8.8
I1,2025-04-20,Empoli,Venezia,2,2,D,11,13,2,5,2.25,3.0,3.6,2.3,3.03,3.48
I1,2025-04-20,Bologna,Inter,1,0,H,12,8,5,6,3.4,3.1,2.3,3.28,3.13,2.34
I1,2025-04-20,Milan,Atalanta,0,1,A,12,11,7,5,2.5,3.4,2.75,2.53,3.47,2.7
I1,2025-04-23,Cagliari,Fiorentina,1,2,A,8,8,4,4,3.1,3.1,2.45,3.04,3.18,2.46
I1,2025-04-23,Genoa,Lazio,0,2,A,8,15,6,8,3.3,3.2,2.3,3.37,3.14,2.29
I1,2025-04-23,Parma,Juventus,1,0,H,6,16,4,9,4.75,3.6,1.75,4.68,3.7,1.76
I1,2025-04-23,Torino,Udinese,2,0,H,10,10,8,7,2.4,2.9,3.3,2.42,3.01,3.26
I1,2025-04-27,Como,Genoa,1,0,H,14,4,6,3,1.85,3.4,4.75,1.85,3.48,4.5
I1,2025-04-27,Venezia,Milan,0,2,A,15,12,7,2,4.75,4.0,1.7,4.71,3.98,1.7
I1,2025-04-27,Fiorentina,Empoli,2,1,H,6,8,1,6,1.83,3.5,4.5,1.82,3.51,4.61
I1,2025-04-27,Inter,Roma,0,1,A,17,19,4,3,1.73,3.8,4.75,1.76,3.73,4.65
I1,2025-04-27,Juventus,Monza,2,0,H,10,12,0,5,1.2,7.5,12.0,1.18,7.11,15.31
I1,2025-04-27,Atalanta,Lecce,1,1,D,21,10,12,3,1.25,6.0,11.0,1.23,6.32,12.23
I1,2025-04-27,Napoli,Torino,2,0,H,8,9,2,5,1.42,4.33,8.0,1.42,4.43,8.17
I1,2025-04-28,Udinese,Bologna,0,0,D,13,12,5,6,4.5,3.5,1.85,4.47,3.44,1.86
I1,2025-04-28,Lazio,Parma,2,2,D,14,7,5,1,1.53,4.5,5.75,1.51,4.4,6.17
I1,2025-04-28,Verona,Cagliari,0,2,A,6,6,2,3,2.5,2.75,3.5,2.6,2.79,3.24
I1,2025-05-02,Torino,Venezia,1,1,D,19,7,5,1,2.5,2.88,3.25,2.48,2.96,3.28
I1,2025-05-03,Cagliari,Udinese,1,2,A,8,11,5,4,2.2,3.2,3.5,2.21,3.16,3.53
I1,2025-05-03,Parma,Como,0,1,A,13,13,5,5,3.1,3.3,2.3,3.1,3.38,2.31
I1,2025-05-03,Lecce,Napoli,0,1,A,9,8,5,2,7.0,3.8,1.55,6.55,4.08,1.53
I1,2025-05-03,Inter,Verona,1,0,H,9,6,4,3,1.3,5.25,10.0,1.33,5.03,9.61
I1,2025-05-04,Empoli,Lazio,0,1,A,7,9,2,7,4.33,3.6,1.83,4.42,3.62,1.82
I1,2025-05-04,Monza,Atalanta,0,4,A,13,15,3,7,13.0,6.0,1.22,12.68,6.51,1.22
I1,2025-05-04,Roma,Fiorentina,1,0,H,12,13,7,4,1.65,3.7,5.5,1.65,3.85,5.32
I1,2025-05-04,Bologna,Juventus,1,1,D,9,6,10,3,2.4,3.1,3.2,2.43,3.1,3.15
I1,2025-05-05,Genoa,Milan,1,2,A,11,10,8,7,4.75,3.7,1.8,4.48,3.7,1.79
I1,2025-05-09,Milan,Bologna,3,1,H,10,10,3,4,2.3,3.4,3.0,2.35,3.38,3.05
I1,2025-05-10,Como,Cagliari,3,1,H,19,9,5,1,1.73,3.8,4.75,1.75,3.76,4.66
I1,2025-05-10,Lazio,Juventus,1,1,D,19,8,3,3,2.45,3.2,3.0,2.46,3.2,3.03
I1,2025-05-10,Empoli,Parma,2,1,H,15,3,4,0,2.15,3.3,3.5,2.14,3.39,3.48
I1,2025-05-11,Udinese,Monza,1,2,A,21,5,7,0,1.48,4.2,7.0,1.48,4.35,6.8
I1,2025-05-11,Verona,Lecce,1,1,D,6,11,3,6,2.15,3.0,3.75,2.22,3.03,3.72
I1,2025-05-11,Torino,Inter,0,2,A,17,12,9,3,5.75,4.0,1.57,5.93,4.1,1.56
I1,2025-05-11,Napoli,Genoa,2,2,D,22,8,8,0,1.3,5.25,11.0,1.29,5.08,11.88
I1,2025-05-12,Venezia,Fiorentina,2,1,H,4,5,1,5,3.1,3.2,2.38,3.06,3.2,2.41
I1,2025-05-12,Atalanta,Roma,2,1,H,16,10,8,7,1.95,3.6,3.75,1.99,3.54,3.71
I1,2025-05-17,Genoa,Atalanta,2,3,A,12,13,7,0,4.5,3.9,1.75,4.54,3.79,1.76
I1,2025-05-18,Cagliari,Venezia,3,0,H,20,10,8,8,2.6,3.0,3.0,2.58,3.01,3.02
I1,2025-05-18,Fiorentina,Bologna,3,2,H,6,15,2,4,2.75,3.0,2.75,2.77,3.12,2.71
I1,2025-05-18,Inter,Lazio,2,2,D,10,12,5,1,1.62,4.2,5.0,1.63,4.13,5.06
I1,2025-05-18,Juventus,Udinese,2,0,H,24,7,12,3,1.38,4.75,8.5,1.36,4.82,9.02
I1,2025-05-18,Lecce,Torino,1,0,H,10,10,3,4,1.83,3.4,4.6,1.86,3.38,4.58
I1,2025-05-18,Monza,Empoli,1,3,A,12,9,2,6,5.0,3.6,1.73,4.88,3.63,1.74
I1,2025-05-18,Parma,Napoli,0,0,D,6,7,3,2,6.25,4.2,1.5,6.32,4.19,1.52
I1,2025-05-18,Roma,Milan,3,1,H,15,12,4,2,2.3,3.6,2.9,2.31,3.54,2.97
I1,2025-05-18,Verona,Como,1,1,D,16,12,5,5,3.5,3.3,2.15,3.48,3.32,2.16
I1,2025-05-23,Como,Inter,0,2,A,18,11,1,4,5.0,4.2,1.65,4.82,4.3,1.65
I1,2025-05-23,Napoli,Cagliari,2,0,H,18,4,8,3,1.2,7.0,12.0,1.19,6.94,14.74
I1,2025-05-24,Bologna,Genoa,1,3,A,16,5,13,1,1.5,4.5,6.0,1.5,4.45,6.3
I1,2025-05-24,Milan,Monza,2,0,H,21,6,4,6,1.22,7.0,11.0,1.22,7.1,11.13
I1,2025-05-25,Atalanta,Parma,2,3,A,11,18,5,6,1.75,3.5,5.0,1.76,3.63,4.84
I1,2025-05-25,Empoli,Verona,1,2,A,14,5,13,1,1.95,3.2,4.33,1.98,3.24,4.21
